,i,name,SMILES
1567,1567,CH3O2(45) + OCHO(38) <=> CH3O2H(46) + CO2(7),CO[O]+[O]C=O_COO+O=C=O
1568,1568,CH2(23) + O2(2) <=> H(14) + OCHO(38),[CH2]+[O][O]_[H]+[O]C=O
1569,1569,CH2O(9) + O(5) <=> H(14) + OCHO(38),C=O+[O]_[H]+[O]C=O
1570,1570,C1OO1(4213) <=> H(14) + OCHO(38),C1OO1_[H]+[O]C=O
1571,1571,[O]C[O](988) <=> H(14) + OCHO(38),[O]C[O]_[H]+[O]C=O
1572,1572,CH3COCH2O2(72) + OCHO(38) <=> C3KET21(73) + CO2(7),CC(=O)CO[O]+[O]C=O_CC(=O)COO+O=C=O
1573,1573,[CH2]C(=O)COO(911) + OCHO(38) <=> C3KET21(73) + CO2(7),[CH2]C(=O)COO+[O]C=O_CC(=O)COO+O=C=O
1574,1574,C3KET21(73) + CO2(7) <=> [CH2]C(=O)COO(911) + OCHO(38),CC(=O)COO+O=C=O_[CH2]C(=O)COO+[O]C=O
1575,1575,HOCHO(40) <=> H(14) + OCHO(38),O=CO_[H]+[O]C=O
1576,1576,SC4H9(183) + OCHO(38) <=> C4H8-2(189) + HOCHO(40),C[CH]CC+[O]C=O_CC=CC+O=CO
1577,1577,HOCHO(40) + CH3(18) <=> CH4(10) + OCHO(38),O=CO+[CH3]_C+[O]C=O
1578,1578,[CH2]C[O](703) + OCHO(38) <=> HOCHO(40) + CH2CHO(21),[CH2]C[O]+[O]C=O_O=CO+[CH2]C=O
1579,1579,CH3CHO(35) + OCHO(38) <=> HOCHO(40) + CH2CHO(21),CC=O+[O]C=O_O=CO+[CH2]C=O
1580,1580,CH3CO(20) + OCHO(38) <=> CH2CO(24) + HOCHO(40),C[C]=O+[O]C=O_C=C=O+O=CO
1581,1581,CH2CHO(21) + OCHO(38) <=> CH2CO(24) + HOCHO(40),[CH2]C=O+[O]C=O_C=C=O+O=CO
1582,1582,C2H3(22) + OCHO(38) <=> C2H2(25) + HOCHO(40),[CH]=C+[O]C=O_C#C+O=CO
1583,1583,HCO(19) + OCHO(38) <=> HOCHO(40) + CO(6),[CH]=O+[O]C=O_O=CO+[C-]#[O+]
1584,1584,OCHO(38) + OCHO(38) <=> CO2(7) + HOCHO(40),[O]C=O+[O]C=O_O=C=O+O=CO
1585,1585,CH3O(31) + OCHO(38) <=> CH2O(9) + HOCHO(40),C[O]+[O]C=O_C=O+O=CO
1586,1586,C2H5(33) + OCHO(38) <=> C2H4(11) + HOCHO(40),C[CH2]+[O]C=O_C=C+O=CO
1587,1587,NC3H7(92) + OCHO(38) <=> C3H6(12) + HOCHO(40),[CH2]CC+[O]C=O_C=CC+O=CO
1588,1588,IC3H7(93) + OCHO(38) <=> C3H6(12) + HOCHO(40),C[CH]C+[O]C=O_C=CC+O=CO
1589,1589,butane(1) + OCHO(38) <=> SC4H9(183) + HOCHO(40),CCCC+[O]C=O_C[CH]CC+O=CO
1590,1590,CH3O2H(46) + OCHO(38) <=> CH3O2(45) + HOCHO(40),COO+[O]C=O_CO[O]+O=CO
1591,1591,PC4H9(182) + OCHO(38) <=> C4H8-1(188) + HOCHO(40),[CH2]CCC+[O]C=O_C=CCC+O=CO
1592,1592,SC4H9(183) + OCHO(38) <=> C4H8-1(188) + HOCHO(40),C[CH]CC+[O]C=O_C=CCC+O=CO
1593,1593,CC(CC[O])OO(777) + OCHO(38) <=> NC4KET13(252) + HOCHO(40),CC(CC[O])OO+[O]C=O_CC(CC=O)OO+O=CO
1594,1594,C3KET21(73) + OCHO(38) <=> CH3COCH2O2(72) + HOCHO(40),CC(=O)COO+[O]C=O_CC(=O)CO[O]+O=CO
1595,1595,C2H5O(49) + OCHO(38) <=> CH3CHO(35) + HOCHO(40),CC[O]+[O]C=O_CC=O+O=CO
1596,1596,C3H6(12) + OCHO(38) <=> HOCHO(40) + C3H5-A(94),C=CC+[O]C=O_O=CO+[CH2]C=C
1597,1597,[CH2]C[CH]C(748) + OCHO(38) <=> C4H71-3(190) + HOCHO(40),[CH2]C[CH]C+[O]C=O_C=C[CH]C+O=CO
1598,1598,C4H8-1(188) + OCHO(38) <=> C4H71-3(190) + HOCHO(40),C=CCC+[O]C=O_C=C[CH]C+O=CO
1599,1599,C4H8-2(189) + OCHO(38) <=> C4H71-3(190) + HOCHO(40),CC=CC+[O]C=O_C=C[CH]C+O=CO
1600,1600,C4H71-4(191) + OCHO(38) <=> C4H6(194) + HOCHO(40),[CH2]CC=C+[O]C=O_C=CC=C+O=CO
1601,1601,C4H71-3(190) + OCHO(38) <=> C4H6(194) + HOCHO(40),C=C[CH]C+[O]C=O_C=CC=C+O=CO
1602,1602,C3H5O(129) + OCHO(38) <=> C2H3CHO(74) + HOCHO(40),C=CC[O]+[O]C=O_C=CC=O+O=CO
1603,1603,C4H6(194) + HOCHO(40) <=> C4H71-3(190) + OCHO(38),C=CC=C+O=CO_C=C[CH]C+[O]C=O
1604,1604,C4H6(194) + HOCHO(40) <=> C4H71-4(191) + OCHO(38),C=CC=C+O=CO_[CH2]CC=C+[O]C=O
1605,1605,C2H3CHO(74) + HOCHO(40) <=> C3H5O(129) + OCHO(38),C=CC=O+O=CO_C=CC[O]+[O]C=O
1606,1606,CC(CCOO)OO(787) + OCHO(38) <=> C4H8OOH2-4O2(229) + HOCHO(40),CC(CCOO)OO+[O]C=O_CC(CCO[O])OO+O=CO
1607,1607,CC(CCOO)OO(787) + OCHO(38) <=> C4H8OOH1-3O2(225) + HOCHO(40),CC(CCOO)OO+[O]C=O_CC(CCOO)O[O]+O=CO
1608,1608,CH3CHO(35) + HOCHO(40) <=> C2H5O(49) + OCHO(38),CC=O+O=CO_CC[O]+[O]C=O
1609,1609,CH2O(9) + HOCHO(40) <=> CH3O(31) + OCHO(38),C=O+O=CO_C[O]+[O]C=O
1610,1610,C2H3CHO(74) + HOCHO(40) <=> C3H5O(129) + OCHO(38),C=CC=O+O=CO_C=CC[O]+[O]C=O
1611,1611,CO2(7) + HOCHO(40) <=> OCHO(38) + OCHO(38),O=C=O+O=CO_[O]C=O+[O]C=O
1612,1612,CH2CO(24) + HOCHO(40) <=> CH2CHO(21) + OCHO(38),C=C=O+O=CO_[CH2]C=O+[O]C=O
1613,1613,O(5) + OCHO(38) <=> CO2(7) + OH(15),[O]+[O]C=O_O=C=O+[OH]
1614,1614,[CH2]C[CH]C(748) + OCHO(38) <=> SC4H9(183) + CO2(7),[CH2]C[CH]C+[O]C=O_C[CH]CC+O=C=O
1615,1615,C2H6(32) + OCHO(38) <=> C2H5(33) + HOCHO(40),CC+[O]C=O_C[CH2]+O=CO
1616,1616,C3KET21(73) + OCHO(38) <=> HOCHO(40) + [CH2]C(=O)COO(911),CC(=O)COO+[O]C=O_O=CO+[CH2]C(=O)COO
1617,1617,CH3OH(30) + OCHO(38) <=> CH3O(31) + HOCHO(40),CO+[O]C=O_C[O]+O=CO
1618,1618,butane(1) + OCHO(38) <=> HOCHO(40) + PC4H9(182),CCCC+[O]C=O_O=CO+[CH2]CCC
1619,1619,CH3O(31) + OCHO(38) <=> CH3OH(30) + CO2(7),C[O]+[O]C=O_CO+O=C=O
1620,1620,OCHO(38) <=> HCO(19) + O(5),[O]C=O_[CH]=O+[O]
1621,1621,C2H4(11) + CH2(23) <=> CH3(18) + C2H3(22),C=C+[CH2]_[CH3]+[CH]=C
1622,1622,C3H6(12) + CO2(7) <=> C3H5-A(94) + OCHO(38),C=CC+O=C=O_[CH2]C=C+[O]C=O
1623,1623,C3H6(12) + CO2(7) <=> C3H5O(129) + HCO(19),C=CC+O=C=O_C=CC[O]+[CH]=O
1624,1624,C2H6(32) + C2H(4) <=> C2H2(25) + C2H5(33),CC+[C]#C_C#C+C[CH2]
1625,1625,[CH2]C[CH]C(748) + CH3(18) <=> CH4(10) + C4H71-4(191),[CH2]C[CH]C+[CH3]_C+[CH2]CC=C
1626,1626,C3H5-A(94) + OH(15) <=> C3H5O(129) + H(14),[CH2]C=C+[OH]_C=CC[O]+[H]
1627,1627,CH3CHO(35) + C2H3(22) <=> C2H4(11) + CH3CO(20),CC=O+[CH]=C_C=C+C[C]=O
1628,1628,CH3CHO(35) + OCHO(38) <=> CH3CO(20) + HOCHO(40),CC=O+[O]C=O_C[C]=O+O=CO
1629,1629,CH3O(31) + [CH2]C[O](703) <=> CH3OH(30) + CH2CHO(21),C[O]+[CH2]C[O]_CO+[CH2]C=O
1630,1630,CH3CO(20) + [CH2]C=C[CH2](2534) <=> CH2CO(24) + C4H71-4(191),C[C]=O+[CH2]C=C[CH2]_C=C=O+[CH2]CC=C
1631,1631,[CH2]C=C[CH2](2534) + CH2CHO(21) <=> CH2CO(24) + C4H71-4(191),[CH2]C=C[CH2]+[CH2]C=O_C=C=O+[CH2]CC=C
1632,1632,[CH2]C[O](703) + HCO(19) <=> C2H5O(49) + CO(6),[CH2]C[O]+[CH]=O_CC[O]+[C-]#[O+]
1633,1633,CH3O2(45) + [CH2]C[CH]C(748) <=> CH3O2H(46) + C4H71-4(191),CO[O]+[CH2]C[CH]C_COO+[CH2]CC=C
1634,1634,[CH2]C[CH]C(748) + OCHO(38) <=> HOCHO(40) + C4H71-4(191),[CH2]C[CH]C+[O]C=O_O=CO+[CH2]CC=C
1635,1635,C4H8-1(188) + OCHO(38) <=> HOCHO(40) + C4H71-4(191),C=CCC+[O]C=O_O=CO+[CH2]CC=C
1636,1636,CH3O(31) + [CH2]C[CH]C(748) <=> CH3OH(30) + C4H71-4(191),C[O]+[CH2]C[CH]C_CO+[CH2]CC=C
1637,1637,C2H5O2(47) + H2(13) <=> C2H5O2H(48) + H(14),CCO[O]+[H][H]_CCOO+[H]
1638,1638,CH2O(9) + C2H5O2(47) <=> C2H5O2H(48) + HCO(19),C=O+CCO[O]_CCOO+[CH]=O
1639,1639,CH4(10) + C2H5O2(47) <=> C2H5O2H(48) + CH3(18),C+CCO[O]_CCOO+[CH3]
1640,1640,C2H5O2(47) + HO2(16) <=> C2H5O2H(48) + O2(2),CCO[O]+[O]O_CCOO+[O][O]
1641,1641,C2H6(32) + C2H5O2(47) <=> C2H5O2H(48) + C2H5(33),CC+CCO[O]_CCOO+C[CH2]
1642,1642,C2H5O2H(48) <=> C2H5O(49) + OH(15),CCOO_CC[O]+[OH]
1643,1643,C2H4(11) + C2H5O2(47) <=> C2H5O2H(48) + C2H3(22),C=C+CCO[O]_CCOO+[CH]=C
1644,1644,C3H6(12) + C2H5O2(47) <=> C2H5O2H(48) + C3H5-A(94),C=CC+CCO[O]_CCOO+[CH2]C=C
1645,1645,butane(1) + C2H5O2(47) <=> C2H5O2H(48) + PC4H9(182),CCCC+CCO[O]_CCOO+[CH2]CCC
1646,1646,butane(1) + C2H5O2(47) <=> C2H5O2H(48) + SC4H9(183),CCCC+CCO[O]_CCOO+C[CH]CC
1647,1647,C4H8-1(188) + C2H5O2(47) <=> C4H71-3(190) + C2H5O2H(48),C=CCC+CCO[O]_C=C[CH]C+CCOO
1648,1648,C4H8-2(189) + C2H5O2(47) <=> C4H71-3(190) + C2H5O2H(48),CC=CC+CCO[O]_C=C[CH]C+CCOO
1649,1649,C2H5O2H(48) + H(14) <=> C2H5O(49) + H2O(8),CCOO+[H]_CC[O]+O
1650,1650,C2H5O2H(48) + O(5) <=> C2H5O2(47) + OH(15),CCOO+[O]_CCO[O]+[OH]
1651,1651,C2H5O2H(48) + OH(15) <=> C2H5O2(47) + H2O(8),CCOO+[OH]_CCO[O]+O
1652,1652,C2H5O2H(48) + HO2(16) <=> C2H5O2(47) + H2O2(17),CCOO+[O]O_CCO[O]+OO
1653,1653,CH2O(9) + C2H5O2(47) <=> C2H5O2H(48) + CO(6) + H(14),C=O+CCO[O]_CCOO+[C-]#[O+]+[H]
1654,1654,CH3CHO(35) + C2H5O2(47) <=> C2H5O2H(48) + CH3CO(20),CC=O+CCO[O]_CCOO+C[C]=O
1655,1655,CH3CHO(35) + C2H5O2(47) <=> C2H5O2H(48) + CH2CHO(21),CC=O+CCO[O]_CCOO+[CH2]C=O
1656,1656,C2H5O2H(48) + C4H71-4(191) <=> C4H8-1(188) + C2H5O2(47),CCOO+[CH2]CC=C_C=CCC+CCO[O]
1657,1657,C2H5O2H(48) + C4H71-1(192) <=> C4H8-1(188) + C2H5O2(47),CCOO+[CH]=CCC_C=CCC+CCO[O]
1658,1658,C2H5O2(47) + CH2CHO(21) <=> CH2CO(24) + C2H5O2H(48),CCO[O]+[CH2]C=O_C=C=O+CCOO
1659,1659,C4H71-3(190) + C2H5O2(47) <=> C4H6(194) + C2H5O2H(48),C=C[CH]C+CCO[O]_C=CC=C+CCOO
1660,1660,C4H8OOH1-3O2(225) + C2H5O2H(48) <=> CC(CCOO)OO(787) + C2H5O2(47),CC(CCOO)O[O]+CCOO_CC(CCOO)OO+CCO[O]
1661,1661,C4H8OOH2-4O2(229) + C2H5O2H(48) <=> CC(CCOO)OO(787) + C2H5O2(47),CC(CCO[O])OO+CCOO_CC(CCOO)OO+CCO[O]
1662,1662,"C2H5O2H(48) + C4H72-2,4OOH(244) <=> CC(CCOO)OO(787) + C2H5O2(47)",CCOO+C[C](CCOO)OO_CC(CCOO)OO+CCO[O]
1663,1663,"C4H71-1,3OOH(238) + C2H5O2H(48) <=> CC(CCOO)OO(787) + C2H5O2(47)",CC(C[CH]OO)OO+CCOO_CC(CCOO)OO+CCO[O]
1664,1664,C2H5O2H(48) + CH2(23) <=> C2H5O2(47) + CH3(18),CCOO+[CH2]_CCO[O]+[CH3]
1665,1665,C2H5O2(47) + CH3O(31) <=> CH2O(9) + C2H5O2H(48),CCO[O]+C[O]_C=O+CCOO
1666,1666,C2H5O2H(48) + CH3O2(45) <=> C2H5O2(47) + CH3O2H(46),CCOO+CO[O]_CCO[O]+COO
1667,1667,C2H5O2H(48) + C2H(4) <=> C2H2(25) + C2H5O2(47),CCOO+[C]#C_C#C+CCO[O]
1668,1668,CH3COCH2(70) + HO2(16) <=> C2H5O2H(48) + CO(6),[CH2]C(C)=O+[O]O_CCOO+[C-]#[O+]
1669,1669,C3KET21(73) <=> C2H5O2H(48) + CO(6),CC(=O)COO_CCOO+[C-]#[O+]
1670,1670,CH3COCH2O2(72) + C2H5O2H(48) <=> C3KET21(73) + C2H5O2(47),CC(=O)CO[O]+CCOO_CC(=O)COO+CCO[O]
1671,1671,C2H5O2H(48) + [CH2]C(=O)COO(911) <=> C3KET21(73) + C2H5O2(47),CCOO+[CH2]C(=O)COO_CC(=O)COO+CCO[O]
1672,1672,C2H5O2H(48) + OCHO(38) <=> C2H5O2(47) + HOCHO(40),CCOO+[O]C=O_CCO[O]+O=CO
1673,1673,CH3CHO(35) + HOCHO(40) <=> C2H5O2H(48) + CO(6),CC=O+O=CO_CCOO+[C-]#[O+]
1674,1674,C2H5O2H(48) + CH3O(31) <=> C2H5O2(47) + CH3OH(30),CCOO+C[O]_CCO[O]+CO
1675,1675,C2H5(33) + HO2(16) <=> C2H5O2H(48),C[CH2]+[O]O_CCOO
1676,1676,C2H5(33) + HO2(16) <=> C2H5O2(47) + H(14),C[CH2]+[O]O_CCO[O]+[H]
1677,1677,C2H5O(49) + CO(6) <=> CH3COCH2(70) + O(5),CC[O]+[C-]#[O+]_[CH2]C(C)=O+[O]
1678,1678,C2H5O(49) + CO(6) <=> C=C([O])C[O](920) + H(14),CC[O]+[C-]#[O+]_C=C([O])C[O]+[H]
1679,1679,C2H5O2H(48) <=> C2H5O2(47) + H(14),CCOO_CCO[O]+[H]
1680,1680,C2H5O2(47) + [CH2]C[O](703) <=> C2H5O2H(48) + CH2CHO(21),CCO[O]+[CH2]C[O]_CCOO+[CH2]C=O
1681,1681,C2H5O2(47) + CH3CO(20) <=> CH2CO(24) + C2H5O2H(48),CCO[O]+C[C]=O_C=C=O+CCOO
1682,1682,C2H5O2(47) + C2H3(22) <=> C2H2(25) + C2H5O2H(48),CCO[O]+[CH]=C_C#C+CCOO
1683,1683,C2H5O2(47) + HCO(19) <=> C2H5O2H(48) + CO(6),CCO[O]+[CH]=O_CCOO+[C-]#[O+]
1684,1684,C2H5O2(47) + OCHO(38) <=> C2H5O2H(48) + CO2(7),CCO[O]+[O]C=O_CCOO+O=C=O
1685,1685,C2H5O2(47) + C2H5(33) <=> C2H4(11) + C2H5O2H(48),CCO[O]+C[CH2]_C=C+CCOO
1686,1686,C2H5O2(47) + NC3H7(92) <=> C3H6(12) + C2H5O2H(48),CCO[O]+[CH2]CC_C=CC+CCOO
1687,1687,C2H5O2(47) + IC3H7(93) <=> C3H6(12) + C2H5O2H(48),CCO[O]+C[CH]C_C=CC+CCOO
1688,1688,C2H5O2(47) + SC4H9(183) <=> C4H8-2(189) + C2H5O2H(48),CCO[O]+C[CH]CC_CC=CC+CCOO
1689,1689,C2H5O2(47) + PC4H9(182) <=> C4H8-1(188) + C2H5O2H(48),CCO[O]+[CH2]CCC_C=CCC+CCOO
1690,1690,C2H5O2(47) + SC4H9(183) <=> C4H8-1(188) + C2H5O2H(48),CCO[O]+C[CH]CC_C=CCC+CCOO
1691,1691,CC(CC[O])OO(777) + C2H5O2(47) <=> NC4KET13(252) + C2H5O2H(48),CC(CC[O])OO+CCO[O]_CC(CC=O)OO+CCOO
1692,1692,C2H5O2(47) + C2H5O(49) <=> CH3CHO(35) + C2H5O2H(48),CCO[O]+CC[O]_CC=O+CCOO
1693,1693,C2H5O2(47) + [CH2]C[CH]C(748) <=> C4H71-3(190) + C2H5O2H(48),CCO[O]+[CH2]C[CH]C_C=C[CH]C+CCOO
1694,1694,C2H5O2(47) + C4H71-4(191) <=> C4H6(194) + C2H5O2H(48),CCO[O]+[CH2]CC=C_C=CC=C+CCOO
1695,1695,C3H5O(129) + C2H5O2(47) <=> C2H3CHO(74) + C2H5O2H(48),C=CC[O]+CCO[O]_C=CC=O+CCOO
1696,1696,C2H5O2H(48) + CO(6) <=> CH3COCH2O2(72) + H(14),CCOO+[C-]#[O+]_CC(=O)CO[O]+[H]
1697,1697,C2H5O2H(48) + CO(6) <=> [CH2]C(=O)COO(911) + H(14),CCOO+[C-]#[O+]_[CH2]C(=O)COO+[H]
1698,1698,C2H5O2(47) + [CH2]C[CH]C(748) <=> C2H5O2H(48) + C4H71-4(191),CCO[O]+[CH2]C[CH]C_CCOO+[CH2]CC=C
1699,1699,CC(CCOO)OO(787) + C2H(4) <=> C2H2(25) + C4H8OOH1-3O2(225),CC(CCOO)OO+[C]#C_C#C+CC(CCOO)O[O]
1700,1700,SC4H9O2(186) + butane(1) <=> SC4H9O2H(187) + PC4H9(182),CCC(C)O[O]+CCCC_CCC(C)OO+[CH2]CCC
1701,1701,SC4H9O2(186) + butane(1) <=> SC4H9O2H(187) + SC4H9(183),CCC(C)O[O]+CCCC_CCC(C)OO+C[CH]CC
1702,1702,C4H8-1(188) + SC4H9O2(186) <=> C4H71-3(190) + SC4H9O2H(187),C=CCC+CCC(C)O[O]_C=C[CH]C+CCC(C)OO
1703,1703,C4H8-2(189) + SC4H9O2(186) <=> C4H71-3(190) + SC4H9O2H(187),CC=CC+CCC(C)O[O]_C=C[CH]C+CCC(C)OO
1704,1704,CH2O(9) + SC4H9O2(186) <=> SC4H9O2H(187) + HCO(19),C=O+CCC(C)O[O]_CCC(C)OO+[CH]=O
1705,1705,CH3CHO(35) + SC4H9O2(186) <=> SC4H9O2H(187) + CH3CO(20),CC=O+CCC(C)O[O]_CCC(C)OO+C[C]=O
1706,1706,SC4H9O2(186) + HO2(16) <=> SC4H9O2H(187) + O2(2),CCC(C)O[O]+[O]O_CCC(C)OO+[O][O]
1707,1707,SC4H9O2(186) + H2(13) <=> SC4H9O2H(187) + H(14),CCC(C)O[O]+[H][H]_CCC(C)OO+[H]
1708,1708,C2H6(32) + SC4H9O2(186) <=> SC4H9O2H(187) + C2H5(33),CC+CCC(C)O[O]_CCC(C)OO+C[CH2]
1709,1709,C3H6(12) + SC4H9O2(186) <=> SC4H9O2H(187) + C3H5-A(94),C=CC+CCC(C)O[O]_CCC(C)OO+[CH2]C=C
1710,1710,C2H4(11) + SC4H9O2(186) <=> SC4H9O2H(187) + C2H3(22),C=C+CCC(C)O[O]_CCC(C)OO+[CH]=C
1711,1711,CH4(10) + SC4H9O2(186) <=> SC4H9O2H(187) + CH3(18),C+CCC(C)O[O]_CCC(C)OO+[CH3]
1712,1712,SC4H9O2(186) + H2O2(17) <=> SC4H9O2H(187) + HO2(16),CCC(C)O[O]+OO_CCC(C)OO+[O]O
1713,1713,SC4H9O(217) + OH(15) <=> SC4H9O2H(187),CCC(C)[O]+[OH]_CCC(C)OO
1714,1714,butane(1) + C4H8OOH2-4(223) <=> SC4H9O2H(187) + SC4H9(183),CCCC+[CH2]CC(C)OO_CCC(C)OO+C[CH]CC
1715,1715,butane(1) + C4H8OOH2-4(223) <=> SC4H9O2H(187) + PC4H9(182),CCCC+[CH2]CC(C)OO_CCC(C)OO+[CH2]CCC
1716,1716,SC4H9O2H(187) + OH(15) <=> SC4H9O2(186) + H2O(8),CCC(C)OO+[OH]_CCC(C)O[O]+O
1717,1717,SC4H9O2H(187) + C4H71-4(191) <=> C4H8-1(188) + SC4H9O2(186),CCC(C)OO+[CH2]CC=C_C=CCC+CCC(C)O[O]
1718,1718,SC4H9O2H(187) + C4H71-1(192) <=> C4H8-1(188) + SC4H9O2(186),CCC(C)OO+[CH]=CCC_C=CCC+CCC(C)O[O]
1719,1719,SC4H9O2H(187) + CH2CHO(21) <=> CH3CHO(35) + SC4H9O2(186),CCC(C)OO+[CH2]C=O_CC=O+CCC(C)O[O]
1720,1720,SC4H9O2H(187) + OH(15) <=> H2O(8) + C4H8OOH2-4(223),CCC(C)OO+[OH]_O+[CH2]CC(C)OO
1721,1721,SC4H9O2(186) + CH2CHO(21) <=> CH2CO(24) + SC4H9O2H(187),CCC(C)O[O]+[CH2]C=O_C=C=O+CCC(C)OO
1722,1722,CH2O(9) + C4H8OOH2-4(223) <=> SC4H9O2H(187) + HCO(19),C=O+[CH2]CC(C)OO_CCC(C)OO+[CH]=O
1723,1723,C4H8OOH1-3O2(225) + SC4H9O2H(187) <=> CC(CCOO)OO(787) + SC4H9O2(186),CC(CCOO)O[O]+CCC(C)OO_CC(CCOO)OO+CCC(C)O[O]
1724,1724,C4H8OOH2-4O2(229) + SC4H9O2H(187) <=> CC(CCOO)OO(787) + SC4H9O2(186),CC(CCO[O])OO+CCC(C)OO_CC(CCOO)OO+CCC(C)O[O]
1725,1725,"SC4H9O2H(187) + C4H72-2,4OOH(244) <=> CC(CCOO)OO(787) + SC4H9O2(186)",CCC(C)OO+C[C](CCOO)OO_CC(CCOO)OO+CCC(C)O[O]
1726,1726,"C4H71-1,3OOH(238) + SC4H9O2H(187) <=> CC(CCOO)OO(787) + SC4H9O2(186)",CC(C[CH]OO)OO+CCC(C)OO_CC(CCOO)OO+CCC(C)O[O]
1727,1727,H2O2(17) + C4H8OOH2-4(223) <=> SC4H9O2H(187) + HO2(16),OO+[CH2]CC(C)OO_CCC(C)OO+[O]O
1728,1728,SC4H9O2H(187) + CH2(23) <=> SC4H9O2(186) + CH3(18),CCC(C)OO+[CH2]_CCC(C)O[O]+[CH3]
1729,1729,C4H71-3(190) + SC4H9O2(186) <=> C4H6(194) + SC4H9O2H(187),C=C[CH]C+CCC(C)O[O]_C=CC=C+CCC(C)OO
1730,1730,C4H8-2(189) + C4H8OOH2-4(223) <=> C4H71-3(190) + SC4H9O2H(187),CC=CC+[CH2]CC(C)OO_C=C[CH]C+CCC(C)OO
1731,1731,C4H8-1(188) + C4H8OOH2-4(223) <=> C4H71-3(190) + SC4H9O2H(187),C=CCC+[CH2]CC(C)OO_C=C[CH]C+CCC(C)OO
1732,1732,C4H8-1(188) + C4H8OOH2-4(223) <=> SC4H9O2H(187) + C4H71-4(191),C=CCC+[CH2]CC(C)OO_CCC(C)OO+[CH2]CC=C
1733,1733,SC4H9O2H(187) + C4H71-1(192) <=> C4H8-1(188) + C4H8OOH2-4(223),CCC(C)OO+[CH]=CCC_C=CCC+[CH2]CC(C)OO
1734,1734,CH3CHO(35) + C4H8OOH2-4(223) <=> SC4H9O2H(187) + CH2CHO(21),CC=O+[CH2]CC(C)OO_CCC(C)OO+[CH2]C=O
1735,1735,CH3CHO(35) + C4H8OOH2-4(223) <=> SC4H9O2H(187) + CH3CO(20),CC=O+[CH2]CC(C)OO_CCC(C)OO+C[C]=O
1736,1736,SC4H9O2(186) + CH3O(31) <=> CH2O(9) + SC4H9O2H(187),CCC(C)O[O]+C[O]_C=O+CCC(C)OO
1737,1737,SC4H9O2H(187) + CH3O2(45) <=> SC4H9O2(186) + CH3O2H(46),CCC(C)OO+CO[O]_CCC(C)O[O]+COO
1738,1738,CH3O2H(46) + C4H8OOH2-4(223) <=> SC4H9O2H(187) + CH3O2(45),COO+[CH2]CC(C)OO_CCC(C)OO+CO[O]
1739,1739,SC4H9O2H(187) + C2H3(22) <=> C2H4(11) + C4H8OOH2-4(223),CCC(C)OO+[CH]=C_C=C+[CH2]CC(C)OO
1740,1740,SC4H9O2H(187) + C2H(4) <=> C2H2(25) + SC4H9O2(186),CCC(C)OO+[C]#C_C#C+CCC(C)O[O]
1741,1741,CH3COCH2O2(72) + SC4H9O2H(187) <=> C3KET21(73) + SC4H9O2(186),CC(=O)CO[O]+CCC(C)OO_CC(=O)COO+CCC(C)O[O]
1742,1742,SC4H9O2H(187) + [CH2]C(=O)COO(911) <=> C3KET21(73) + SC4H9O2(186),CCC(C)OO+[CH2]C(=O)COO_CC(=O)COO+CCC(C)O[O]
1743,1743,SC4H9O2H(187) + OCHO(38) <=> SC4H9O2(186) + HOCHO(40),CCC(C)OO+[O]C=O_CCC(C)O[O]+O=CO
1744,1744,SC4H9O2H(187) + OCHO(38) <=> HOCHO(40) + C4H8OOH2-4(223),CCC(C)OO+[O]C=O_O=CO+[CH2]CC(C)OO
1745,1745,SC4H9O2H(187) + CH3O(31) <=> SC4H9O2(186) + CH3OH(30),CCC(C)OO+C[O]_CCC(C)O[O]+CO
1746,1746,SC4H9O2H(187) + CH3O(31) <=> CH3OH(30) + C4H8OOH2-4(223),CCC(C)OO+C[O]_CO+[CH2]CC(C)OO
1747,1747,SC4H9O2(186) + C2H5O2H(48) <=> SC4H9O2H(187) + C2H5O2(47),CCC(C)O[O]+CCOO_CCC(C)OO+CCO[O]
1748,1748,C2H5O2H(48) + C4H8OOH2-4(223) <=> SC4H9O2H(187) + C2H5O2(47),CCOO+[CH2]CC(C)OO_CCC(C)OO+CCO[O]
1749,1749,C4H8OOH2-4(223) + HO2(16) <=> SC4H9O2H(187) + O2(2),[CH2]CC(C)OO+[O]O_CCC(C)OO+[O][O]
1750,1750,SC4H9(183) + HO2(16) <=> SC4H9O2H(187),C[CH]CC+[O]O_CCC(C)OO
1751,1751,SC4H9O2H(187) <=> SC4H9O2(186) + H(14),CCC(C)OO_CCC(C)O[O]+[H]
1752,1752,SC4H9O2H(187) <=> C4H8OOH2-4(223) + H(14),CCC(C)OO_[CH2]CC(C)OO+[H]
1753,1753,SC4H9O2H(187) + CH3(18) <=> CH4(10) + C4H8OOH2-4(223),CCC(C)OO+[CH3]_C+[CH2]CC(C)OO
1754,1754,SC4H9O2(186) + [CH2]C[O](703) <=> SC4H9O2H(187) + CH2CHO(21),CCC(C)O[O]+[CH2]C[O]_CCC(C)OO+[CH2]C=O
1755,1755,C4H8OOH2-4(223) + [CH2]C[O](703) <=> SC4H9O2H(187) + CH2CHO(21),[CH2]CC(C)OO+[CH2]C[O]_CCC(C)OO+[CH2]C=O
1756,1756,SC4H9O2(186) + CH3CO(20) <=> CH2CO(24) + SC4H9O2H(187),CCC(C)O[O]+C[C]=O_C=C=O+CCC(C)OO
