,rmg_index,name,entry_type,sensitivity,uncertainty,improvement_score
1170,1060,O(5) + C4H71-4(191) <=> OH(15) + C4H6(194),reaction,-3.0718025883761374e-07,5.384710939186744,7.325361235522728e-07
1171,1061,C4H71-4(191) + [CH2]C[CH]C(748) <=> C4H6(194) + PC4H9(182),reaction,-2.73877039055481e-07,2.0467564209684275,-2.6107152892381646e-07
1172,1062,C4H71-3(190) <=> CH2(23) + C3H5-A(94),reaction,0.0,0.5,-0.0
1173,1063,[CH2]C[CH]C(748) + SC4H9(183) <=> C4H71-4(191) + butane(1),reaction,-3.296170081515365e-07,1.8171667040130979,-3.8988197216522347e-07
1174,1064,[CH2]C[CH]C(748) + PC4H9(182) <=> C4H71-4(191) + butane(1),reaction,-3.0998849065471805e-07,1.8171667040130979,-3.6666470811912513e-07
1175,1065,C2H3(22) + [CH2]C[CH]C(748) <=> C2H4(11) + C4H71-4(191),reaction,-3.50938586552939e-07,1.8171667040130979,-4.1510184502139756e-07
1176,1066,C2H3(22) + C4H8-1(188) <=> C2H4(11) + C4H71-4(191),reaction,-2.28858460792428e-07,1.8171667040130979,-2.7070140749359683e-07
1177,1067,C4H71-4(191) <=> CH2(23) + C3H5-A(94),reaction,0.0,0.5,-0.0
1178,1068,[CH2]C1CC1(4343) <=> C4H71-3(190),reaction,0.0,0.5,-0.0
1179,1069,[CH2]C1CC1(4343) <=> C4H71-4(191),reaction,0.0,0.5,-0.0
1180,1070,C4H71-3(190) <=> CH2(23) + [CH]1CC1(3498),reaction,0.0,0.5,-0.0
1181,1071,C4H71-4(191) <=> CH2(23) + [CH]1CC1(3498),reaction,0.0,0.5,-0.0
1182,1072,OH(15) + [CH2]C[CH]C(748) <=> H2O(8) + C4H71-4(191),reaction,-3.2956653356759247e-07,1.8171667040130979,-3.8982226914673343e-07
1183,1073,C3H5-A(94) + [CH2]C[CH]C(748) <=> C3H6(12) + C4H71-4(191),reaction,-2.906283483458778e-07,1.8171667040130979,-3.4376488718118415e-07
1184,1074,[CH2]C1CC1(4343) <=> CH2(23) + [CH]1CC1(3498),reaction,0.0,0.5,-0.0
1185,1075,CH2O(9) + CH3O2(45) <=> HCO(19) + CH3O2H(46),reaction,-0.006621306142380658,0.5,-0.016553265355951644
1186,1076,CH3O2(45) + CH4(10) <=> CH3(18) + CH3O2H(46),reaction,3.775245988625088e-06,0.5,-9.43811497156272e-06
1187,1077,HO2(16) + CH3O2(45) <=> O2(2) + CH3O2H(46),reaction,-0.0027454311781412153,0.5,-0.006863577945353038
1188,1078,CH3O2H(46) <=> OH(15) + CH3O(31),reaction,-0.004526169076237969,0.5,-0.011315422690594924
1189,1079,CH3O2(45) + C2H6(32) <=> CH3O2H(46) + C2H5(33),reaction,-7.684225328005468e-07,0.5,-1.9210563320013672e-06
1190,1080,H2(13) + CH3O2(45) <=> H(14) + CH3O2H(46),reaction,-1.1578683821347932e-05,0.5,-2.894670955336983e-05
1191,1081,CH3O2(45) + CH3CHO(35) <=> CH3O2H(46) + CH3CO(20),reaction,-0.013701206950408953,0.5,-0.034253017376022384
1192,1082,CH3O2(45) + C2H4(11) <=> CH3O2H(46) + C2H3(22),reaction,-7.129169859125968e-07,0.5,-1.782292464781492e-06
1193,1083,CH3O2(45) + C3H6(12) <=> CH3O2H(46) + C3H5-A(94),reaction,-0.00019559395166478298,0.5,-0.0004889848791619575
1194,1084,CH3O2(45) + butane(1) <=> CH3O2H(46) + PC4H9(182),reaction,-0.006297689966723864,0.5,-0.01574422491680966
1195,1085,CH3O2(45) + butane(1) <=> CH3O2H(46) + SC4H9(183),reaction,-0.02432197463635887,0.5,-0.06080493659089718
1196,1086,CH3O2(45) + C4H8-1(188) <=> CH3O2H(46) + C4H71-3(190),reaction,-8.25626668343697e-07,0.5,-2.0640666708592424e-06
1197,1087,CH3O2(45) + C4H8-1(188) <=> CH3O2H(46) + C4H71-4(191),reaction,-1.4987527543762584e-05,0.5,-3.746881885940646e-05
1198,1088,CH3O2(45) + C4H8-2(189) <=> CH3O2H(46) + C4H71-3(190),reaction,-0.0009976701783292292,0.5,-0.002494175445823073
1199,1089,CH3O2(45) + C4H8O1-3(214) => CH2O(9) + CH3O2H(46) + C3H5-A(94),reaction,-0.00011338712470474659,0.5,-0.00028346781176186647
1200,1090,H(14) + CH3O2H(46) <=> H2O(8) + CH3O(31),reaction,-2.789945517412296e-07,0.5,-6.974863793530741e-07
1201,1091,O(5) + CH3O2H(46) <=> OH(15) + CH3O2(45),reaction,-2.796640092304845e-07,0.5,-6.991600230762112e-07
1202,1092,OH(15) + CH3O2H(46) <=> H2O(8) + CH3O2(45),reaction,2.3923456332659165e-05,0.5,-5.980864083164791e-05
1203,1093,HO2(16) + CH3O2H(46) <=> H2O2(17) + CH3O2(45),reaction,-0.008022913962370527,0.5,-0.020057284905926315
1204,1094,CH2O(9) + CH3O2(45) <=> H(14) + CO(6) + CH3O2H(46),reaction,-2.1154037927545305e-05,0.5,-5.2885094818863264e-05
1205,1095,CH3O(31) + CH3O2(45) <=> CH2O(9) + CH3O2H(46),reaction,2.1815565769806295e-08,0.5,-5.4538914424515736e-08
1206,1096,CH3O2(45) + CH3CHO(35) <=> CH3O2H(46) + CH2CHO(21),reaction,-5.352437708623518e-05,0.5,-0.00013381094271558796
1207,1097,CH2(23) + CH3O2H(46) <=> CH3(18) + CH3O2(45),reaction,-3.246865889946593e-07,2.0467564209684275,-3.095054061568222e-07
1208,1098,CH3O2(45) + C4H71-3(190) <=> CH3O2H(46) + C4H6(194),reaction,2.330166435487968e-05,1.8171667040130979,-2.7561984450862842e-05
1209,1099,CH3O2(45) + CC(CCOO)OO(787) <=> CH3O2H(46) + C4H8OOH1-3O2(225),reaction,-3.274529488947969e-07,1.8171667040130979,-3.8732225082186327e-07
1210,1100,CH3O2(45) + CC(CCOO)OO(787) <=> CH3O2H(46) + C4H8OOH2-4O2(229),reaction,-3.704301395036594e-07,1.8171667040130979,-4.381571028420014e-07
1211,1101,"CH3O2H(46) + C4H72-2,4OOH(244) <=> CH3O2(45) + CC(CCOO)OO(787)",reaction,-3.5755820708997575e-07,2.0467564209684275,-3.408400650385607e-07
1212,1102,"CH3O2H(46) + C4H71-1,3OOH(238) <=> CH3O2(45) + CC(CCOO)OO(787)",reaction,-2.6586312702371066e-07,1.8171667040130979,-3.144717588188401e-07
1213,1103,CH3O2(45) + CH2CHO(21) <=> CH3O2H(46) + CH2CO(24),reaction,2.0128747027633052e-05,10.687783734975547,0.00015474545400447474
1214,1104,HO2(16) + CH3(18) <=> CH3O2H(46),reaction,0.0,0.5,-0.0
1215,1105,HO2(16) + CH3(18) <=> H(14) + CH3O2(45),reaction,0.0,0.5,-0.0
1216,1106,[CH2]C1CC1(4343) <=> CH2(23) + C3H5-A(94),reaction,0.0,0.5,-0.0
1217,1107,CH3O2H(46) <=> H(14) + CH3O2(45),reaction,0.0,0.5,-0.0
1218,1108,CH3O2(45) + [CH2]C[O](703) <=> CH3O2H(46) + CH2CHO(21),reaction,-2.488813241698672e-07,10.687783734975547,1.913345795892281e-06
1219,1109,CH3O2(45) + CH3CO(20) <=> CH3O2H(46) + CH2CO(24),reaction,4.685643503626207e-07,3.5830007736591174,2.731733787704896e-07
1220,1110,HCO(19) + CH3O2(45) <=> CO(6) + CH3O2H(46),reaction,-7.516717038023715e-06,1.8171667040130979,-8.891023189086495e-06
1221,1111,CH3O2(45) + C2H5(33) <=> CH3O2H(46) + C2H4(11),reaction,9.9053533697929e-07,3.2193177896576985,2.172420206841415e-07
1222,1112,CH3O2(45) + NC3H7(92) <=> CH3O2H(46) + C3H6(12),reaction,-2.647561309799621e-07,4.24952568387371,3.3081958562249465e-07
1223,1113,CH3O2(45) + IC3H7(93) <=> CH3O2H(46) + C3H6(12),reaction,-3.8733055421587324e-07,1.8171667040130979,-4.5814747607959485e-07
1224,1114,CH3O2(45) + SC4H9(183) <=> CH3O2H(46) + C4H8-2(189),reaction,1.939054176143303e-06,4.24952568387371,2.422897995513634e-06
1225,1115,CH3O2(45) + PC4H9(182) <=> CH3O2H(46) + C4H8-1(188),reaction,1.4436937996726042e-07,2.83495673436523,-2.3827193927463607e-08
1226,1116,CH3O2(45) + SC4H9(183) <=> CH3O2H(46) + C4H8-1(188),reaction,7.907177849623155e-06,1.8171667040130979,-9.352873237824383e-06
1227,1117,CH3O2(45) + CC(CC[O])OO(777) <=> CH3O2H(46) + NC4KET13(252),reaction,-2.978310466287671e-07,10.687783734975547,2.2896606760433795e-06
1228,1118,CH3O2(45) + C2H5O(49) <=> CH3O2H(46) + CH3CHO(35),reaction,-3.186223420663905e-07,10.687783734975547,2.449499658937812e-06
1229,1119,CH3O2(45) + [CH2]C[CH]C(748) <=> CH3O2H(46) + C4H71-3(190),reaction,-3.3157629778061193e-07,2.83495673436523,-5.472443499279914e-08
1230,1120,CH3O2(45) + C4H71-4(191) <=> CH3O2H(46) + C4H6(194),reaction,-2.796358025706166e-07,2.83495673436523,-4.6152006044654376e-08
1231,1121,C2H(4) + CC(CC[O])OO(777) <=> C2H2(25) + NC4KET13(252),reaction,-3.363547439600128e-07,1.8171667040130979,-3.9785159041905253e-07
1232,1122,CH3O2(45) + C2H3(22) <=> CH3O2H(46) + C2H2(25),reaction,-6.241958786443048e-09,3.2193177896576985,1.3689726041771398e-09
1233,1123,[CH2]C[CH]C(748) + CC(CC[O])OO(777) <=> NC4KET13(252) + PC4H9(182),reaction,-2.792485088219914e-07,2.83495673436523,-4.608808581962134e-08
1234,1124,OH(15) + OCCC1CO1(5151) <=> O(5) + C4H8OOH2-4(223),reaction,0.0,0.5,-0.0
1235,1125,OH(15) + OCCC1CO1(5151) <=> H(14) + NC4KET13(252),reaction,0.0,0.5,-0.0
1236,1126,HO2(16) + C3H5-A(94) <=> OH(15) + C3H5O(129),reaction,0.0,0.5,-0.0
1237,1127,C3H5O(129) <=> CH2O(9) + C2H3(22),reaction,0.0,0.5,-0.0
1238,1128,C3H5O(129) <=> HCO(19) + C2H4(11),reaction,0.0,0.5,-0.0
1239,1129,CH3O2(45) + C3H5-A(94) <=> CH3O(31) + C3H5O(129),reaction,0.0,0.5,-0.0
1240,1130,C3H5-A(94) + SC4H9O2(186) <=> C3H5O(129) + SC4H9O(217),reaction,0.00016871224156263413,0.5,-0.00042178060390658535
1241,1131,CH2O(9) + C2H4(11) <=> H(14) + C3H5O(129),reaction,0.0,0.5,-0.0
1242,1132,CH2O(9) + C3H6(12) <=> CH3(18) + C3H5O(129),reaction,0.0,0.5,-0.0
1243,1133,CH2O(9) + C4H8-1(188) <=> C2H5(33) + C3H5O(129),reaction,0.0,0.5,-0.0
1244,1134,O2(2) + C3H5-A(94) <=> O(5) + C3H5O(129),reaction,0.0,0.5,-0.0
1245,1135,C=CCO[O](3513) <=> O(5) + C3H5O(129),reaction,0.0,0.5,-0.0
1246,1136,CH2O(9) + C4H6(194) <=> C2H3(22) + C3H5O(129),reaction,0.0,0.5,-0.0
1247,1137,O(5) + C3H5-A(94) <=> C3H5O(129),reaction,0.0,0.5,-0.0
1248,1138,[CH2]C1CO1(5167) <=> C3H5O(129),reaction,0.0,0.5,-0.0
1249,1139,C3H5O(129) <=> CH2(23) + CH2CHO(21),reaction,0.0,0.5,-0.0
1250,1140,O(5) + C3H5-A(94) <=> [CH2]C1CO1(5167),reaction,0.0,0.5,-0.0
1251,1141,C3H5O(129) <=> C2H3OCH2(131),reaction,0.0,0.5,-0.0
1252,1142,C2H3OCH2(131) <=> CH2O(9) + C2H3(22),reaction,0.0,0.5,-0.0
1253,1143,C2H3OCH2(131) <=> HCO(19) + C2H4(11),reaction,0.0,0.5,-0.0
1254,1144,CH2O(9) + C2H4(11) <=> H(14) + C2H3OCH2(131),reaction,0.0,0.5,-0.0
1255,1145,CH2O(9) + C3H6(12) <=> CH3(18) + C2H3OCH2(131),reaction,0.0,0.5,-0.0
1256,1146,CH2O(9) + C4H8-1(188) <=> C2H5(33) + C2H3OCH2(131),reaction,0.0,0.5,-0.0
1257,1147,CH2O(9) + C4H6(194) <=> C2H3(22) + C2H3OCH2(131),reaction,0.0,0.5,-0.0
1258,1148,[CH2]C1CO1(5167) <=> C2H3OCH2(131),reaction,0.0,0.5,-0.0
1259,1149,[CH2]C1CO1(5167) <=> CH2(23) + CH2CHO(21),reaction,0.0,0.5,-0.0
1260,1150,C2H3OCH2(131) <=> CH2(23) + CH2CHO(21),reaction,0.0,0.5,-0.0
1261,1151,OH(15) + C4H8-1(188) <=> H2O(8) + C4H71-1(192),reaction,0.0004656919621922102,0.5,-0.0011642299054805255
1262,1152,C2H2(25) + C2H5(33) <=> C4H71-1(192),reaction,-4.124330355777285e-07,0.5,-1.0310825889443211e-06
1263,1153,C2H4(11) + C2H4(11) <=> H(14) + C4H71-1(192),reaction,0.0,0.5,-0.0
1264,1154,O2(2) + C4H8-1(188) <=> HO2(16) + C4H71-1(192),reaction,-2.4517770697174274e-07,1.0,-4.903554139434855e-07
1265,1155,C4H8-1(188) <=> H(14) + C4H71-1(192),reaction,0.0,0.5,-0.0
1266,1156,C4H8-2(189) <=> H(14) + C4H71-1(192),reaction,0.0,0.5,-0.0
1267,1157,H2O2(17) + C4H71-1(192) <=> HO2(16) + C4H8-1(188),reaction,-0.0002154215954434645,0.5,-0.0005385539886086613
1268,1158,CH3(18) + C4H8-1(188) <=> CH4(10) + C4H71-1(192),reaction,-2.3116950329298536e-07,1.0,-4.623390065859707e-07
1269,1159,C2H5(33) + C4H71-1(192) <=> C2H4(11) + C4H8-1(188),reaction,-2.484580972400671e-07,1.8171667040130979,-2.938845100731028e-07
1270,1160,NC3H7(92) + C4H71-1(192) <=> C3H6(12) + C4H8-1(188),reaction,-3.170670620739129e-07,1.8171667040130979,-3.750374780817701e-07
1271,1161,IC3H7(93) + C4H71-1(192) <=> C3H6(12) + C4H8-1(188),reaction,-2.8717703121101045e-07,1.8171667040130979,-3.3968255435905296e-07
1272,1162,CH3CO(20) + C4H71-1(192) <=> CH2CO(24) + C4H8-1(188),reaction,-3.0219850950038094e-07,3.5830007736591174,1.7618196483735423e-07
1273,1163,CH2CHO(21) + C4H71-1(192) <=> CH2CO(24) + C4H8-1(188),reaction,-2.936591099545884e-07,9.22414837185873,1.827777871105335e-06
1274,1164,HCO(19) + C4H71-1(192) <=> CO(6) + C4H8-1(188),reaction,-2.657557179161032e-07,1.8171667040130979,-3.1434471175006973e-07
1275,1165,CH3O(31) + C4H71-1(192) <=> CH2O(9) + C4H8-1(188),reaction,-3.5118817971837846e-07,4.555555555555555,5.462927240063664e-07
1276,1166,CH3O2H(46) + C4H71-1(192) <=> CH3O2(45) + C4H8-1(188),reaction,-4.319342828280969e-05,1.8171667040130979,-5.109062514072966e-05
1277,1167,C4H71-1(192) + SC4H9(183) <=> C4H8-1(188) + C4H8-2(189),reaction,-3.1076873667059497e-07,1.8171667040130979,-3.675876090857655e-07
1278,1168,C4H71-1(192) + PC4H9(182) <=> C4H8-1(188) + C4H8-1(188),reaction,-3.5733936122003704e-07,1.8171667040130979,-4.226728944177506e-07
1279,1169,C4H71-1(192) + SC4H9(183) <=> C4H8-1(188) + C4H8-1(188),reaction,-2.759935660085131e-07,1.8171667040130979,-3.2645437935302816e-07
1280,1170,C4H71-1(192) + CC(CC[O])OO(777) <=> C4H8-1(188) + NC4KET13(252),reaction,-3.249812429484075e-07,3.925928907546452,3.009095272563071e-07
1281,1171,C2H5O(49) + C4H71-1(192) <=> CH3CHO(35) + C4H8-1(188),reaction,-3.4559763804008264e-07,3.925928907546452,3.199988434410879e-07
1282,1172,C[C]CC-2(776) <=> H(14) + C4H71-1(192),reaction,0.0,0.5,-0.0
1283,1173,C4H71-1(192) + CC(CCOO)OO(787) <=> C4H8-1(188) + C4H8OOH1-3O2(225),reaction,-2.794181149316282e-07,1.8171667040130979,-3.305050498430248e-07
1284,1174,C4H71-1(192) + CC(CCOO)OO(787) <=> C4H8-1(188) + C4H8OOH2-4O2(229),reaction,-2.4232776389551337e-07,1.8171667040130979,-2.866333476776659e-07
1285,1175,H(14) + C4H8-1(188) <=> H2(13) + C4H71-1(192),reaction,1.442267587706504e-06,1.0,-2.884535175413008e-06
1286,1176,C2H3(22) + C4H71-1(192) <=> C2H2(25) + C4H8-1(188),reaction,-3.390424338250252e-07,3.5830007736591174,1.9766200122325982e-07
1287,1177,O(5) + C4H8-1(188) <=> OH(15) + C4H71-1(192),reaction,-2.873296468198526e-07,1.0,-5.746592936397052e-07
1288,1178,C2H5(33) + C4H8-1(188) <=> C2H6(32) + C4H71-1(192),reaction,-2.5369191873059584e-07,1.0,-5.073838374611917e-07
1289,1179,[CH2]C[O](703) + C4H71-1(192) <=> CH2CHO(21) + C4H8-1(188),reaction,-3.180950947885697e-07,3.925928907546452,2.9453344361346544e-07
1290,1180,CH3CHO(35) + C4H71-1(192) <=> CH2CHO(21) + C4H8-1(188),reaction,-4.891356136776386e-08,2.83495673436523,-8.072853901962475e-09
1291,1181,C4H71-1(192) + butane(1) <=> C4H8-1(188) + SC4H9(183),reaction,-4.6521735807842713e-07,3.2755677896576985,1.281989190760662e-07
1292,1182,C3H5-A(94) + C4H8-1(188) <=> C3H6(12) + C4H71-1(192),reaction,-3.327020216715805e-07,1.0,-6.65404043343161e-07
1293,1183,C4H71-1(192) + butane(1) <=> C4H8-1(188) + PC4H9(182),reaction,-3.4553416511589355e-07,1.8171667040130979,-4.087093154001148e-07
1294,1184,[CH2]C[CH]C(748) <=> H(14) + C4H71-1(192),reaction,0.0,0.5,-0.0
1295,1185,CH2O(9) + C4H71-1(192) <=> HCO(19) + C4H8-1(188),reaction,-2.5164166313717793e-07,2.0467564209684275,-2.398757996023408e-07
1296,1186,C4H71-1(192) + [CH2]C[CH]C(748) <=> C4H71-3(190) + C4H8-1(188),reaction,-3.459826900513848e-07,1.8171667040130979,-4.092398456278943e-07
1297,1187,C4H71-3(190) + C4H8-1(188) <=> C4H71-1(192) + C4H8-1(188),reaction,-3.021048478469074e-07,1.0,-6.042096956938148e-07
1298,1188,C4H71-3(190) + C4H8-1(188) <=> C4H71-1(192) + C4H8-2(189),reaction,-3.268772464647374e-07,1.0,-6.537544929294749e-07
1299,1189,C4H71-1(192) <=> C4H71-3(190),reaction,0.0,0.5,-0.0
1300,1190,C4H71-1(192) + C4H71-4(191) <=> C4H6(194) + C4H8-1(188),reaction,-3.1052519245969907e-07,1.8171667040130979,-3.67299536884073e-07
1301,1191,C4H71-1(192) + C4H71-3(190) <=> C4H6(194) + C4H8-1(188),reaction,-3.3303431252686914e-07,1.8171667040130979,-3.939240735628887e-07
1302,1192,C4H71-1(192) <=> C4H71-4(191),reaction,0.0,0.5,-0.0
1303,1193,C4H71-1(192) <=> [CH2]C1CC1(4343),reaction,0.0,0.5,-0.0
1304,1194,O(5) + C3H5-A(94) <=> C2H3OCH2(131),reaction,0.0,0.5,-0.0
1305,1195,HCO(19) + C2H3(22) <=> C2H3CHO(74),reaction,-1.1308512050903737e-05,0.5,-2.827128012725934e-05
1306,1196,O2(2) + C3H5O(129) <=> HO2(16) + C2H3CHO(74),reaction,2.2439172273290983e-05,0.5,-5.6097930683227454e-05
1307,1197,HO2(16) + C3H5-A(94) <=> H2O(8) + C2H3CHO(74),reaction,0.0,0.5,-0.0
1308,1198,C3H5O(129) <=> H(14) + C2H3CHO(74),reaction,0.0,0.5,-0.0
1309,1199,C2H3OCH2(131) <=> H(14) + C2H3CHO(74),reaction,0.0,0.5,-0.0
1310,1200,CH2O(9) + C2H3(22) <=> H(14) + C2H3CHO(74),reaction,0.0,0.5,-0.0
1311,1201,O(5) + C3H5-A(94) <=> H(14) + C2H3CHO(74),reaction,3.690501876553358e-06,0.5,-9.226254691383395e-06
1312,1202,OH(15) + C3H5-A(94) => H(14) + H(14) + C2H3CHO(74),reaction,0.0,0.5,-0.0
1313,1203,O2(2) + C3H5-A(94) <=> OH(15) + C2H3CHO(74),reaction,0.0,0.5,-0.0
1314,1204,O(5) + C4H71-3(190) <=> CH3(18) + C2H3CHO(74),reaction,9.362253422318088e-06,0.5,-2.340563355579522e-05
1315,1205,OH(15) + C4H6(194) <=> CH3(18) + C2H3CHO(74),reaction,-0.0002599449827269277,0.5,-0.0006498624568173192
1316,1206,CH2O(9) + C2H2(25) <=> C2H3CHO(74),reaction,0.0,0.5,-0.0
1317,1207,C=CCO[O](3513) <=> OH(15) + C2H3CHO(74),reaction,0.0,0.5,-0.0
1318,1208,C2H3CHO(74) <=> CO(6) + C2H4(11),reaction,0.0,0.5,-0.0
1319,1209,CH2O(9) + C2H2(25) <=> CO(6) + C2H4(11),reaction,0.0,0.5,-0.0
1320,1210,C4H71-1(192) <=> CH2(23) + C3H5-A(94),reaction,0.0,0.5,-0.0
1321,1211,C4H71-1(192) <=> CH2(23) + [CH]1CC1(3498),reaction,0.0,0.5,-0.0
1322,1212,O(5) + C3H5O(129) <=> OH(15) + C2H3CHO(74),reaction,-2.8259949326673456e-07,10.687783734975547,2.1725637878483333e-06
1323,1213,HO2(16) + C3H5O(129) <=> H2O2(17) + C2H3CHO(74),reaction,-2.127212997271819e-07,10.687783734975547,1.6353553481254872e-06
1324,1214,CH2(23) + C3H5O(129) <=> CH3(18) + C2H3CHO(74),reaction,-2.7828387057071734e-07,6.330265918423351,9.26759289808595e-07
1325,1215,C2H(4) + C3H5O(129) <=> C2H2(25) + C2H3CHO(74),reaction,-2.774063948027943e-07,1.8171667040130979,-3.28125520292433e-07
1326,1216,C3H5O(129) + SC4H9(183) <=> C2H3CHO(74) + butane(1),reaction,-2.681352268107369e-07,2.83495673436523,-4.425391346456376e-08
1327,1217,C3H5O(129) + PC4H9(182) <=> C2H3CHO(74) + butane(1),reaction,-3.4817359971691175e-07,3.925928907546452,3.223840008223958e-07
1328,1218,OH(15) + C3H5O(129) <=> H2O(8) + C2H3CHO(74),reaction,-2.478741751064895e-07,10.687783734975547,1.9056030517041507e-06
1329,1219,HCO(19) + C3H5O(129) <=> CH2O(9) + C2H3CHO(74),reaction,-3.12038746248136e-07,1.8171667040130979,-3.690898187003033e-07
1330,1220,CH3(18) + C3H5O(129) <=> CH4(10) + C2H3CHO(74),reaction,-2.6835124995976294e-07,6.330265918423351,8.936810219073043e-07
1331,1221,C2H3(22) + C3H5O(129) <=> C2H4(11) + C2H3CHO(74),reaction,-2.778241126631229e-07,3.925928907546452,2.5724537712822783e-07
1332,1222,C3H5-A(94) + C3H5O(129) <=> C2H3CHO(74) + C3H6(12),reaction,-2.951909712644974e-07,3.925928907546452,2.733258535405122e-07
1333,1223,H(14) + C3H5O(129) <=> H2(13) + C2H3CHO(74),reaction,-3.0088124223195456e-07,6.330265918423351,1.002014546497959e-06
1334,1224,C3H5O(129) + [CH2]C[CH]C(748) <=> C2H3CHO(74) + SC4H9(183),reaction,-2.8649308275807615e-07,3.925928907546452,2.6527222713780074e-07
1335,1225,C3H5O(129) + C4H71-3(190) <=> C2H3CHO(74) + C4H8-2(189),reaction,-2.8786549302842193e-07,3.925928907546452,2.665429814801275e-07
1336,1226,C3H5O(129) + C4H71-3(190) <=> C2H3CHO(74) + C4H8-1(188),reaction,-2.8335066394953084e-07,2.83495673436523,-4.676511889801087e-08
1337,1227,C3H5O(129) + C4H71-4(191) <=> C2H3CHO(74) + C4H8-1(188),reaction,-2.666132384856218e-07,3.925928907546452,2.468649046484135e-07
1338,1228,C3H5O(129) + C4H71-1(192) <=> C2H3CHO(74) + C4H8-1(188),reaction,-2.6317188400504117e-07,3.925928907546452,2.436784550537294e-07
1339,1229,CH2CHO(21) + C3H5O(129) <=> CH3CHO(35) + C2H3CHO(74),reaction,-2.9723334154688133e-07,3.925928907546452,2.752169432248853e-07
1340,1230,CH3CO(20) + C3H5O(129) <=> CH3CHO(35) + C2H3CHO(74),reaction,-3.286225398489497e-07,2.83495673436523,-5.4236937137863e-08
1341,1231,C2H5(33) + C3H5O(129) <=> C2H6(32) + C2H3CHO(74),reaction,-3.2099285972624416e-07,3.925928907546452,2.972165679365328e-07
1342,1232,CH3O2(45) + C3H5O(129) <=> CH3O2H(46) + C2H3CHO(74),reaction,-2.8556481856298387e-07,10.687783734975547,2.1953605674297506e-06
1343,1233,C2H4(11) + C2H3CHO(74) <=> HCO(19) + C4H71-4(191),reaction,0.0,0.5,-0.0
1344,1234,CH2O(9) + C2H3CHO(74) <=> HCO(19) + C2H3OCH2(131),reaction,0.0,0.5,-0.0
1345,1235,CH2O(9) + C2H3CHO(74) <=> HCO(19) + C3H5O(129),reaction,0.0,0.5,-0.0
1346,1236,CH3CHO(35) + C2H3CHO(74) <=> CO(6) + [CH2]CC(C)[O](766),reaction,0.0,0.5,-0.0
1347,1237,CH3CHO(35) + C2H3CHO(74) <=> CH2CHO(21) + C3H5O(129),reaction,0.0,0.5,-0.0
1348,1238,CH2CO(24) + C2H3CHO(74) <=> C2H(4) + C=CCO[O](3513),reaction,0.0,0.5,-0.0
1349,1239,CH3CHO(35) + C2H3CHO(74) <=> CH2CHO(21) + C3H5O(129),reaction,0.0,0.5,-0.0
1350,1240,CH3CHO(35) + C2H3CHO(74) <=> C2H3(22) + C=CCO[O](3513),reaction,0.0,0.5,-0.0
1351,1241,C3H5O(129) + C4H8OOH1-3O2(225) <=> C2H3CHO(74) + CC(CCOO)OO(787),reaction,-2.780356616780749e-07,10.687783734975547,2.1374780375918682e-06
1352,1242,C3H5O(129) + C4H8OOH2-4O2(229) <=> C2H3CHO(74) + CC(CCOO)OO(787),reaction,-3.2895017349494955e-07,10.687783734975547,2.5288977934118575e-06
1353,1243,"C3H5O(129) + C4H72-2,4OOH(244) <=> C2H3CHO(74) + CC(CCOO)OO(787)",reaction,-2.9521138601905306e-07,2.83495673436523,-4.8722651201151204e-08
1354,1244,"C3H5O(129) + C4H71-1,3OOH(238) <=> C2H3CHO(74) + CC(CCOO)OO(787)",reaction,-2.479195833640833e-07,2.83495673436523,-4.09174576532199e-08
1355,1245,O(5) + C2H3(22) <=> OH(15) + C2H2(25),reaction,-2.1908429925227127e-07,1.8171667040130979,-2.5914020378354484e-07
1356,1246,O2(2) + CH2(23) <=> C1OO1(4213),reaction,0.0,0.5,-0.0
1357,1247,CH2O(9) + CH3CO(20) <=> HCO(19) + CH3CHO(35),reaction,-3.2463963580642696e-07,0.5,-8.115990895160674e-07
1358,1248,CH3O(31) + [CH2]C[O](703) <=> CH2O(9) + C2H5O(49),reaction,-2.56744804418571e-07,4.555555555555555,3.993808068733326e-07
1359,1249,C4H71-3(190) + [CH2]C[CH]C(748) <=> C4H71-4(191) + C4H8-2(189),reaction,-2.5474266584867894e-07,1.8171667040130979,-3.0131810707428295e-07
1360,1250,HO2(16) + [CH2]C[CH]C(748) <=> H2O2(17) + C4H71-4(191),reaction,-2.950797063686942e-07,1.8171667040130979,-3.490301016629298e-07
1361,1251,CH3O2H(46) + C2H(4) <=> CH3O2(45) + C2H2(25),reaction,-2.8893255625798833e-07,1.8171667040130979,-3.4175904783655737e-07
1362,1252,HCO(19) + [CH2]C[CH]C(748) <=> CH2O(9) + C4H71-4(191),reaction,-3.2437519299933643e-07,1.8171667040130979,-3.836817786717926e-07
1363,1253,C4H71-3(190) + [CH2]C[CH]C(748) <=> C4H71-4(191) + C4H8-1(188),reaction,-2.8594917937194474e-07,1.8171667040130979,-3.3823021032126726e-07
1364,1254,C4H71-4(191) + [CH2]C[CH]C(748) <=> C4H71-4(191) + C4H8-1(188),reaction,-3.2744490479403587e-07,1.8171667040130979,-3.873127359916468e-07
1365,1255,C4H71-1(192) + [CH2]C[CH]C(748) <=> C4H71-4(191) + C4H8-1(188),reaction,-2.9131124318227026e-07,1.8171667040130979,-3.445726379313267e-07
